Timestamp;Time;Longitude;Latitude;Altitude;Accuracy;Speed (m/s);Speed (km/h);Speed (mph);Speed (kts);
173.00002;10:09:06;145.0820021610707;-37.88426611572504;56.4000244140625;10.0;1.251;4.5036;2.7984118;2.4317439;
174.00002;10:09:07;145.08198908530176;-37.8842821251601;56.29998779296875;10.0;1.56375;5.6295;3.498015;3.03968;
175.00002;10:09:08;145.0819754227996;-37.88429394364357;56.0;10.0;1.6263;5.8546796;3.6379354;3.161267;
176.00002;10:09:09;145.08196653798223;-37.88430647458881;55.70001220703125;10.0;1.3761;4.9539595;3.0782528;2.6749182;
177.00002;10:09:10;145.08196025155485;-37.8843191312626;55.4000244140625;10.0;1.18845;4.27842;2.6584911;2.3101566;
178.00002;10:09:11;145.0819593295455;-37.88432956673205;55.20001220703125;10.0;1.43865;5.17914;3.2181737;2.7965055;
179.00002;10:09:12;145.08195790462196;-37.884336481802166;55.4000244140625;10.0;1.18845;4.27842;2.6584911;2.3101566;
180.00002;10:09:13;145.081955390051;-37.88434339687228;55.20001220703125;10.0;1.18845;4.27842;2.6584911;2.3101566;
181.00002;10:09:14;145.08195052854717;-37.88435555063188;55.20001220703125;10.0;1.5012001;5.4043202;3.3580945;2.9180927;
182.00002;10:09:15;145.0819434877485;-37.88436841685325;55.0;10.0;1.0008;3.60288;2.2387295;1.9453951;
183.00002;10:09:16;145.0819384586066;-37.884376253932714;54.79998779296875;10.0;0.75060004;2.7021601;1.6790472;1.4590464;
184.00002;10:09:17;145.08193829096854;-37.88438824005425;54.79998779296875;10.0;1.5012001;5.4043202;3.3580945;2.9180927;
185.00002;10:09:18;145.08193812333047;-37.88440353702754;54.79998779296875;10.0;1.3761;4.9539595;3.0782528;2.6749182;
186.00002;10:09:19;145.08193996734917;-37.884416403248906;54.70001220703125;10.0;1.5012001;5.4043202;3.3580945;2.9180927;
187.00002;10:09:20;145.08193753659725;-37.8844298562035;54.70001220703125;10.0;1.31355;4.72878;2.9383323;2.5533311;
188.00002;10:09:21;145.0819318369031;-37.884444734081626;54.70001220703125;10.0;1.43865;5.17914;3.2181737;2.7965055;
189.00002;10:09:22;145.0819249637425;-37.88446019869298;54.70001220703125;10.0;1.3761;4.9539595;3.0782528;2.6749182;
190.00002;10:09:23;145.08191901259124;-37.884472562000155;54.5999755859375;10.0;1.31355;4.72878;2.9383323;2.5533311;
191.00002;10:09:24;145.08191482163966;-37.884483584202826;54.5;10.0;1.31355;4.72878;2.9383323;2.5533311;
192.00002;10:09:25;145.08190996013582;-37.884490876458585;54.29998779296875;10.0;0.93825;3.3776999;2.0988088;1.823808;
193.00002;10:09:26;145.08190811611712;-37.8844985878095;54.20001220703125;10.0;0.93825;3.3776999;2.0988088;1.823808;
194.00002;10:09:27;145.08191079832613;-37.88451170548797;54.0;10.0;1.5012001;5.4043202;3.3580945;2.9180927;
195.00002;10:09:28;145.08191314525902;-37.88452582899481;53.79998779296875;10.0;1.6263;5.8546796;3.6379354;3.161267;
196.00002;10:09:29;145.08191591128707;-37.88453986868262;53.5999755859375;10.0;1.3761;4.9539595;3.0782528;2.6749182;
197.00002;10:09:30;145.08191322907805;-37.884552609175444;53.5;10.0;1.18845;4.27842;2.6584911;2.3101566;
198.00002;10:09:31;145.08190719410777;-37.88456409238279;53.4000244140625;10.0;1.251;4.5036;2.7984118;2.4317439;
199.00002;10:09:32;145.08190342225134;-37.884576539509;53.29998779296875;10.0;1.3761;4.9539595;3.0782528;2.6749182;
200.00002;10:09:33;145.0819035898894;-37.88458647206426;53.0;10.0;1.0008;3.60288;2.2387295;1.9453951;
201.00002;10:09:34;145.08190308697522;-37.88459703326225;53.0999755859375;10.0;1.3761;4.9539595;3.0782528;2.6749182;
202.00002;10:09:35;145.0819035898894;-37.88460839074105;53.29998779296875;10.0;1.251;4.5036;2.7984118;2.4317439;
203.00002;10:09:36;145.0819033384323;-37.8846230590716;53.29998779296875;10.0;1.31355;4.72878;2.9383323;2.5533311;
204.00002;10:09:37;145.08190501481295;-37.88463735021651;53.20001220703125;10.0;1.3761;4.9539595;3.0782528;2.6749182;
205.00002;10:09:38;145.0819045957178;-37.884651850908995;53.29998779296875;10.0;1.31355;4.72878;2.9383323;2.5533311;
206.00002;10:09:39;145.08190308697522;-37.88466547150165;53.20001220703125;10.0;1.1259;4.05324;2.5185707;2.1885695;
207.00002;10:09:40;145.08190006949008;-37.88467716425657;53.29998779296875;10.0;1.18845;4.27842;2.6584911;2.3101566;
208.00002;10:09:41;145.0819004047662;-37.88468801882118;53.29998779296875;10.0;1.1259;4.05324;2.5185707;2.1885695;
209.00002;10:09:42;145.08190006949008;-37.88470407016575;53.29998779296875;10.0;1.6263;5.8546796;3.6379354;3.161267;
210.00002;10:09:43;145.08189755491912;-37.88471798412502;53.0;10.0;1.06335;3.8280597;2.37865;2.0669823;
211.00002;10:09:44;145.0818969681859;-37.884730347432196;52.79998779296875;10.0;1.43865;5.17914;3.2181737;2.7965055;
212.00002;10:09:45;145.08189621381462;-37.88473994471133;52.5;10.0;1.06335;3.8280597;2.37865;2.0669823;
213.00002;10:09:46;145.08189319632947;-37.88475138600916;52.29998779296875;10.0;1.18845;4.27842;2.6584911;2.3101566;
214.00002;10:09:47;145.08189160376787;-37.88476337213069;52.20001220703125;10.0;1.18845;4.27842;2.6584911;2.3101566;
215.00002;10:09:48;145.08188397623599;-37.88477393332869;52.0999755859375;10.0;0.93825;3.3776999;2.0988088;1.823808;
216.00002;10:09:49;145.08187777362764;-37.884783782064915;52.0999755859375;10.0;1.18845;4.27842;2.6584911;2.3101566;
217.00002;10:09:50;145.08187140338123;-37.884792876429856;52.0999755859375;10.0;1.3761;4.9539595;3.0782528;2.6749182;
218.00002;10:09:51;145.0818644464016;-37.88480255752802;52.0999755859375;10.0;1.31355;4.72878;2.9383323;2.5533311;
219.00002;10:09:52;145.0818584114313;-37.88481785450131;52.29998779296875;10.0;1.6888499;6.0798597;3.7778559;3.282854;
220.00002;10:09:53;145.08184944279492;-37.88483189418912;52.20001220703125;10.0;1.43865;5.17914;3.2181737;2.7965055;
221.00002;10:09:54;145.08184391073883;-37.88484253920615;52.0999755859375;10.0;1.1259;4.05324;2.5185707;2.1885695;
