unit -> radians/second and measure the Angular speed around the X, Y and Z axis
Timestamp;x-axis;y-axis;z-axis;
119.39147;0.074913;0.016053;-0.997061;
119.401146;0.154870;0.007100;-0.987909;
119.41075;0.231591;-0.013493;-0.972720;
119.42021;0.299678;-0.041535;-0.953136;
119.429794;0.361307;-0.078381;-0.929147;
119.43945;0.414358;-0.117790;-0.902459;
119.4491;0.451573;-0.156895;-0.878331;
119.45865;0.470112;-0.189128;-0.862105;
119.46823;0.471898;-0.211491;-0.855911;
119.47793;0.456994;-0.228703;-0.859565;
119.48753;0.430517;-0.246351;-0.868312;
119.49702;0.398402;-0.259868;-0.879628;
119.50658;0.361126;-0.274051;-0.891338;
119.51617;0.322760;-0.285383;-0.902431;
119.52575;0.282649;-0.290803;-0.914081;
119.53538;0.254711;-0.287245;-0.923370;
119.545;0.237623;-0.284117;-0.928877;
119.554756;0.224475;-0.285893;-0.931599;
119.56408;0.210684;-0.298282;-0.930935;
119.573875;0.192980;-0.316954;-0.928600;
119.58332;0.172746;-0.335042;-0.926232;
119.59281;0.135118;-0.373358;-0.917795;
119.602394;0.040826;-0.448338;-0.892931;
119.612045;-0.194294;-0.600197;-0.775895;
119.62157;-0.781765;-0.622081;0.043105;
119.63114;-0.684353;-0.162845;0.710733;
119.64073;-0.546725;-0.006072;0.837290;
119.65038;-0.467848;0.035530;0.883095;
119.65997;-0.426323;0.043191;0.903539;
119.66958;-0.408402;0.047622;0.911559;
119.679085;-0.412986;0.055154;0.909066;
119.68868;-0.441063;0.062841;0.895274;
119.69829;-0.479632;0.076188;0.874156;
119.70793;-0.515200;0.090644;0.852263;
119.71747;-0.539611;0.107838;0.834979;
119.72706;-0.547416;0.122658;0.827823;
119.73664;-0.536456;0.128801;0.834042;
119.74626;-0.500419;0.124023;0.856854;
119.7558;-0.436882;0.115822;0.892031;
119.76541;-0.354535;0.104488;0.929186;
119.775024;-0.264178;0.088602;0.960396;
119.78462;-0.173893;0.069277;0.982325;
119.79417;-0.087013;0.053795;0.994754;
119.80388;-0.005247;0.037862;0.999269;
119.81357;0.065435;0.023178;0.997588;
119.82293;0.116801;0.016001;0.993026;
119.83262;0.145535;0.020927;0.989132;
119.84212;0.155122;0.035609;0.987253;
119.851685;0.154225;0.051674;0.986684;
119.86125;0.143981;0.076172;0.986644;
119.87084;0.118263;0.115878;0.986198;
119.88047;0.075875;0.166171;0.983173;
119.8901;0.027652;0.218802;0.975377;
119.89965;-0.014720;0.275379;0.961223;
119.90921;-0.050510;0.339172;0.939367;
119.91881;-0.064431;0.405722;0.911723;
119.92838;-0.044359;0.468419;0.882392;
119.938;0.008487;0.518435;0.855075;
119.94758;0.088782;0.552268;0.828926;
119.95715;0.174925;0.575725;0.798713;
119.96674;0.227185;0.595355;0.770675;
119.97632;0.255544;0.637560;0.726784;
119.98598;0.276164;0.701220;0.657285;
119.995514;0.276924;0.793145;0.542433;
120.00509;0.217664;0.907672;0.358824;
120.01467;0.127282;0.977976;0.165413;
120.024254;0.113446;0.993216;0.025525;
120.03401;0.224440;0.971971;-0.069987;
120.04343;0.409249;0.898502;-0.158776;
120.053024;0.542400;0.796162;-0.268194;
120.06264;0.565796;0.694334;-0.444718;
120.07246;0.480684;0.599467;-0.639986;
120.08183;0.296721;0.504158;-0.811037;
120.09139;-0.003351;0.422726;-0.906251;
120.10095;-0.305887;0.306282;-0.901457;
120.11052;-0.492851;0.196431;-0.847652;
120.120155;-0.567374;0.115442;-0.815328;
120.129745;-0.570101;0.052118;-0.819920;
120.13932;-0.517942;-0.007322;-0.855384;
120.14897;-0.433916;-0.047780;-0.899685;
120.158615;-0.348379;-0.046526;-0.936198;
120.16814;-0.308519;0.012219;-0.951140;
120.177704;-0.295432;0.104758;-0.949603;
120.1873;-0.282519;0.208404;-0.936350;
120.19692;-0.263402;0.285789;-0.921382;
120.20651;-0.226125;0.312205;-0.922711;
120.216064;-0.167049;0.307843;-0.936657;
120.225624;-0.073050;0.296812;-0.952138;
120.235214;0.073371;0.308663;-0.948337;
120.2449;0.389478;0.279453;-0.877618;
120.25441;0.795950;0.123848;-0.592558;
120.26398;0.961328;-0.064345;-0.267785;
120.2736;0.973019;-0.207302;-0.101289;
120.28313;0.939052;-0.336049;-0.072476;
120.29274;0.884606;-0.450077;-0.122080;
120.302315;0.800166;-0.554586;-0.228403;
120.31189;0.696094;-0.626040;-0.351464;
120.32148;0.579936;-0.669753;-0.463794;
120.331116;0.459161;-0.692577;-0.556335;
120.34077;0.341330;-0.692370;-0.635703;
120.35032;0.239264;-0.673334;-0.699553;
120.359886;0.139707;-0.645248;-0.751090;
120.36944;0.034059;-0.614574;-0.788124;
120.37904;-0.060411;-0.582045;-0.810909;
120.38873;-0.127442;-0.552692;-0.823584;
120.39824;-0.183760;-0.519034;-0.834767;
120.40778;-0.233398;-0.474277;-0.848874;
120.41736;-0.290348;-0.409506;-0.864872;
120.42698;-0.233055;-0.378451;-0.895801;
120.43656;-0.108439;-0.386587;-0.915856;
120.44616;-0.005443;-0.393056;-0.919498;
120.4557;0.062659;-0.375487;-0.924707;
120.46532;0.102705;-0.334683;-0.936717;
120.47488;0.133554;-0.288860;-0.948010;
120.48447;0.180963;-0.274045;-0.944538;
120.49408;0.242669;-0.307509;-0.920081;
120.503845;0.294668;-0.351999;-0.888407;
120.51327;0.296010;-0.309518;-0.903646;
120.52283;0.280035;-0.176780;-0.943573;
120.532425;0.356895;-0.172617;-0.918057;
120.54203;0.412971;-0.267913;-0.870447;
120.5516;0.411682;-0.343802;-0.843989;
120.56115;0.391027;-0.378027;-0.839162;
120.570816;0.360647;-0.391529;-0.846545;
120.580376;0.325012;-0.403169;-0.855466;
120.58995;0.278224;-0.423473;-0.862127;
120.599754;0.235766;-0.440789;-0.866094;
120.60913;0.198087;-0.443547;-0.874087;
120.618774;0.154093;-0.436203;-0.886557;
120.628525;0.120429;-0.410296;-0.903966;
120.6379;0.115793;-0.361610;-0.925111;
120.64747;0.147623;-0.303290;-0.941394;
120.65706;0.199534;-0.229679;-0.952593;
120.666626;0.253651;-0.101544;-0.961951;
120.67627;0.296001;0.205757;-0.932764;
120.685844;0.082549;0.976653;-0.198332;
120.6957;-0.309954;0.860910;0.403438;
120.70501;-0.297731;0.765017;0.571057;
120.714584;-0.235878;0.639440;0.731763;
120.72425;-0.245722;0.545463;0.801305;
120.73378;-0.241931;0.453636;0.857720;
120.74337;-0.242534;0.349161;0.905132;
120.752945;-0.230799;0.275053;0.933315;
120.76255;-0.207084;0.213868;0.954660;
120.77213;-0.192783;0.171644;0.966112;
120.78173;-0.202513;0.158983;0.966288;
120.791275;-0.233011;0.161014;0.959052;
120.800865;-0.276781;0.162775;0.947046;
